3,3,12,6,73,50,5.7641e+08
3,3,13,1,34,50,5.7641e+08
3,3,14,3,88,86,5.7641e+08
3,3,15,8,36,14,5.7641e+08
3,3,16,8,36,14,5.7641e+08
3,3,17,2,17,14,5.7641e+08
3,3,18,7,27,32,5.7641e+08
3,3,19,9,92,50,5.7641e+08
3,3,20,11,27,14,5.7641e+08
3,3,21,3,84,86,5.7641e+08
3,3,22,10,27,32,5.7641e+08
3,3,23,4,57,50,5.7641e+08
4,3,0,3,85,86,8.8734e+09
4,3,1,9,58,50,8.8734e+09
4,3,2,6,60,50,8.8734e+09
4,3,3,9,55,50,8.8734e+09
4,3,4,7,29,32,8.8734e+09
4,3,5,4,40,50,8.8734e+09
4,3,6,1,28,50,8.8734e+09
4,3,7,5,28,14,8.8734e+09
4,3,8,5,29,14,8.8734e+09
4,3,9,3,84,86,8.8734e+09
4,3,10,1,21,50,8.8734e+09
4,3,11,11,16,14,8.8734e+09
4,3,12,10,24,32,8.8734e+09
4,3,13,2,33,14,8.8734e+09
4,3,14,4,50,50,8.8734e+09
4,3,15,8,26,14,8.8734e+09
4,3,16,8,20,14,8.8734e+09
4,3,17,7,25,32,8.8734e+09
4,3,18,0,83,86,8.8734e+09
4,3,19,6,61,50,8.8734e+09
4,3,20,0,82,86,8.8734e+09
4,3,21,11,17,14,8.8734e+09
4,3,22,2,35,14,8.8734e+09
4,3,23,10,23,32,8.8734e+09
5,3,0,5,41,14,9.7021e+09
5,3,1,6,67,50,9.7021e+09
5,3,2,6,64,50,9.7021e+09
5,3,3,11,26,14,9.7021e+09
5,3,4,4,61,50,9.7021e+09
5,3,5,5,23,14,9.7021e+09
5,3,6,3,41,86,9.7021e+09
5,3,7,11,10,14,9.7021e+09
5,3,8,9,90,50,9.7021e+09
5,3,9,10,88,32,9.7021e+09
5,3,10,8,0,14,9.7021e+09
5,3,11,10,73,32,9.7021e+09
5,3,12,0,78,86,9.7021e+09
5,3,13,7,26,32,9.7021e+09
5,3,14,9,91,50,9.7021e+09
5,3,15,1,67,50,9.7021e+09
5,3,16,3,71,86,9.7021e+09
5,3,17,0,87,86,9.7021e+09
5,3,18,7,68,32,9.7021e+09
5,3,19,8,6,14,9.7021e+09
5,3,20,1,38,50,9.7021e+09
5,3,21,2,13,14,9.7021e+09
5,3,22,2,7,14,9.7021e+09
5,3,23,4,39,50,9.7021e+09
6,3,0,2,32,14,9.5711e+09
6,3,1,11,16,14,9.5711e+09
6,3,2,4,60,50,9.5711e+09
6,3,3,6,74,50,9.5711e+09
6,3,4,8,9,14,9.5711e+09
6,3,5,6,60,50,9.5711e+09
6,3,6,7,41,32,9.5711e+09
6,3,7,5,34,14,9.5711e+09
6,3,8,10,60,32,9.5711e+09
6,3,9,11,28,14,9.5711e+09
6,3,10,4,44,50,9.5711e+09
6,3,11,5,38,14,9.5711e+09
6,3,12,10,60,32,9.5711e+09
6,3,13,0,92,86,9.5711e+09
6,3,14,8,9,14,9.5711e+09
6,3,15,1,78,50,9.5711e+09
6,3,16,1,78,50,9.5711e+09
6,3,17,0,92,86,9.5711e+09
6,3,18,7,42,32,9.5711e+09
6,3,19,3,86,86,9.5711e+09
6,3,20,3,86,86,9.5711e+09
6,3,21,2,29,14,9.5711e+09
6,3,22,9,66,50,9.5711e+09
6,3,23,9,66,50,9.5711e+09
7,3,0,2,5,14,4.4003e+09
7,3,1,2,6,14,4.4003e+09
7,3,2,1,34,50,4.4003e+09
7,3,3,1,40,50,4.4003e+09
7,3,4,3,84,86,4.4003e+09
7,3,5,9,81,50,4.4003e+09
7,3,6,11,8,14,4.4003e+09
7,3,7,8,10,14,4.4003e+09
7,3,8,11,10,14,4.4003e+09
7,3,9,9,82,50,4.4003e+09
7,3,10,7,42,32,4.4003e+09
7,3,11,10,35,32,4.4003e+09
7,3,12,5,7,14,4.4003e+09
7,3,13,0,81,86,4.4003e+09
7,3,14,6,92,50,4.4003e+09
7,3,15,8,8,14,4.4003e+09
7,3,16,5,5,14,4.4003e+09
7,3,17,7,37,32,4.4003e+09
7,3,18,4,37,50,4.4003e+09
7,3,19,4,37,50,4.4003e+09
7,3,20,6,82,50,4.4003e+09
7,3,21,3,79,86,4.4003e+09
7,3,22,10,56,32,4.4003e+09
7,3,23,0,81,86,4.4003e+09
8,3,0,7,41,32,3.0866e+09
8,3,1,4,70,50,3.0866e+09
8,3,2,3,90,86,3.0866e+09
8,3,3,6,66,50,3.0866e+09
8,3,4,0,55,86,3.0866e+09
8,3,5,9,72,50,3.0866e+09
8,3,6,11,35,14,3.0866e+09
8,3,7,2,40,14,3.0866e+09
8,3,8,10,52,32,3.0866e+09
8,3,9,8,43,14,3.0866e+09
8,3,10,6,68,50,3.0866e+09
8,3,11,3,90,86,3.0866e+09
8,3,12,4,72,50,3.0866e+09
8,3,13,1,42,50,3.0866e+09
8,3,14,5,58,14,3.0866e+09
8,3,15,1,43,50,3.0866e+09
8,3,16,7,26,32,3.0866e+09
8,3,17,9,80,50,3.0866e+09
8,3,18,10,63,32,3.0866e+09
8,3,19,0,76,86,3.0866e+09
8,3,20,5,47,14,3.0866e+09
8,3,21,2,35,14,3.0866e+09
8,3,22,11,9,14,3.0866e+09
8,3,23,8,28,14,3.0866e+09
9,3,0,8,30,14,4.5176e+09
9,3,1,11,12,14,4.5176e+09
9,3,2,6,75,50,4.5176e+09
9,3,3,7,28,32,4.5176e+09
9,3,4,10,23,32,4.5176e+09
9,3,5,3,92,86,4.5176e+09
9,3,6,3,93,86,4.5176e+09
9,3,7,4,66,50,4.5176e+09
9,3,8,4,68,50,4.5176e+09
9,3,9,6,76,50,4.5176e+09
9,3,10,1,20,50,4.5176e+09
9,3,11,2,7,14,4.5176e+09
9,3,12,5,26,14,4.5176e+09
9,3,13,9,53,50,4.5176e+09
9,3,14,0,79,86,4.5176e+09
9,3,15,9,70,50,4.5176e+09
9,3,16,2,7,14,4.5176e+09
9,3,17,1,22,50,4.5176e+09
9,3,18,11,12,14,4.5176e+09
9,3,19,10,36,32,4.5176e+09
9,3,20,0,79,86,4.5176e+09
9,3,21,8,20,14,4.5176e+09
9,3,22,5,38,14,4.5176e+09
9,3,23,7,43,32,4.5176e+09
10,3,0,1,42,50,6.3269e+09
10,3,1,3,79,86,6.3269e+09
10,3,2,9,92,50,6.3269e+09
10,3,3,0,90,86,6.3269e+09
10,3,4,2,30,14,6.3269e+09
10,3,5,1,41,50,6.3269e+09
10,3,6,0,89,86,6.3269e+09
10,3,7,5,31,14,6.3269e+09
10,3,8,11,11,14,6.3269e+09
10,3,9,3,80,86,6.3269e+09
10,3,10,8,24,14,6.3269e+09
10,3,11,7,46,32,6.3269e+09
10,3,12,6,84,50,6.3269e+09
10,3,13,10,20,32,6.3269e+09
10,3,14,2,32,14,6.3269e+09
10,3,15,7,41,32,6.3269e+09
10,3,16,4,46,50,6.3269e+09
10,3,17,8,26,14,6.3269e+09
10,3,18,4,41,50,6.3269e+09
10,3,19,9,92,50,6.3269e+09
10,3,20,5,31,14,6.3269e+09
10,3,21,6,84,50,6.3269e+09
10,3,22,11,13,14,6.3269e+09
10,3,23,10,21,32,6.3269e+09
11,3,0,10,40,32,5.2647e+09
11,3,1,3,88,86,5.2647e+09
11,3,2,1,47,50,5.2647e+09
11,3,3,7,9,32,5.2647e+09
11,3,4,4,51,50,5.2647e+09
11,3,5,2,32,14,5.2647e+09
11,3,6,5,41,14,5.2647e+09
11,3,7,5,43,14,5.2647e+09
11,3,8,9,72,50,5.2647e+09
11,3,9,1,58,50,5.2647e+09
11,3,10,10,46,32,5.2647e+09
11,3,11,7,9,32,5.2647e+09
11,3,12,3,98,86,5.2647e+09
11,3,13,0,92,86,5.2647e+09
11,3,14,11,65,14,5.2647e+09
11,3,15,6,86,50,5.2647e+09
11,3,16,9,46,50,5.2647e+09
11,3,17,4,56,50,5.2647e+09
11,3,18,6,88,50,5.2647e+09
11,3,19,8,36,14,5.2647e+09
11,3,20,0,83,86,5.2647e+09
11,3,21,11,63,14,5.2647e+09
11,3,22,8,29,14,5.2647e+09
11,3,23,2,60,14,5.2647e+09
12,3,0,1,63,50,1.0887e+09
12,3,1,2,38,14,1.0887e+09
12,3,2,4,77,50,1.0887e+09
12,3,3,3,90,86,1.0887e+09
12,3,4,6,93,50,1.0887e+09
12,3,5,4,69,50,1.0887e+09
12,3,6,1,30,50,1.0887e+09
12,3,7,0,93,86,1.0887e+09
12,3,8,5,40,14,1.0887e+09
12,3,9,9,77,50,1.0887e+09
12,3,10,10,69,32,1.0887e+09
12,3,11,10,75,32,1.0887e+09
12,3,12,2,84,14,1.0887e+09
12,3,13,8,37,14,1.0887e+09
12,3,14,8,22,14,1.0887e+09
12,3,15,9,68,50,1.0887e+09
12,3,16,7,40,32,1.0887e+09
12,3,17,6,75,50,1.0887e+09
12,3,18,11,30,14,1.0887e+09
12,3,19,0,90,86,1.0887e+09
12,3,20,7,37,32,1.0887e+09
12,3,21,3,97,86,1.0887e+09
12,3,22,5,27,14,1.0887e+09
12,3,23,11,35,14,1.0887e+09
13,3,0,0,85,86,9.776e+09
13,3,1,9,40,50,9.776e+09
13,3,2,1,82,50,9.776e+09
13,3,3,9,70,50,9.776e+09
13,3,4,2,90,14,9.776e+09
13,3,5,10,84,32,9.776e+09
13,3,6,3,76,86,9.776e+09
13,3,7,10,24,32,9.776e+09
13,3,8,5,88,14,9.776e+09
13,3,9,2,92,14,9.776e+09
13,3,10,8,100,14,9.776e+09
13,3,11,11,30,14,9.776e+09
13,3,12,6,74,50,9.776e+09
13,3,13,4,76,50,9.776e+09
13,3,14,5,88,14,9.776e+09
13,3,15,0,82,86,9.776e+09
13,3,16,3,84,86,9.776e+09
13,3,17,6,84,50,9.776e+09
13,3,18,7,36,32,9.776e+09
13,3,19,1,62,50,9.776e+09
13,3,20,4,81,50,9.776e+09
13,3,21,7,86,32,9.776e+09
13,3,22,8,96,14,9.776e+09
13,3,23,11,67,14,9.776e+09
14,3,0,4,77,50,2.4709e+09
14,3,1,5,15,14,2.4709e+09
14,3,2,8,6,14,2.4709e+09
14,3,3,7,44,32,2.4709e+09
14,3,4,6,77,50,2.4709e+09
14,3,5,8,6,14,2.4709e+09
14,3,6,5,12,14,2.4709e+09
14,3,7,2,25,14,2.4709e+09
14,3,8,1,33,50,2.4709e+09
14,3,9,6,91,50,2.4709e+09
14,3,10,10,89,32,2.4709e+09
14,3,11,4,79,50,2.4709e+09
14,3,12,3,74,86,2.4709e+09
14,3,13,9,92,50,2.4709e+09
14,3,14,2,19,14,2.4709e+09
14,3,15,10,87,32,2.4709e+09
14,3,16,3,75,86,2.4709e+09
14,3,17,0,62,86,2.4709e+09
14,3,18,9,87,50,2.4709e+09
14,3,19,1,15,50,2.4709e+09
14,3,20,7,31,32,2.4709e+09
14,3,21,11,15,14,2.4709e+09
14,3,22,11,13,14,2.4709e+09
14,3,23,0,59,86,2.4709e+09
15,3,0,9,64,50,8.1767e+09
15,3,1,0,70,86,8.1767e+09
15,3,2,2,29,14,8.1767e+09
15,3,3,8,20,14,8.1767e+09
15,3,4,9,74,50,8.1767e+09
15,3,5,2,12,14,8.1767e+09
15,3,6,6,70,50,8.1767e+09
15,3,7,3,71,86,8.1767e+09
15,3,8,3,70,86,8.1767e+09
15,3,9,5,27,14,8.1767e+09
15,3,10,6,70,50,8.1767e+09
15,3,11,8,20,14,8.1767e+09
15,3,12,10,61,32,8.1767e+09
15,3,13,11,23,14,8.1767e+09
15,3,14,1,40,50,8.1767e+09
15,3,15,4,61,50,8.1767e+09
15,3,16,10,61,32,8.1767e+09
15,3,17,11,23,14,8.1767e+09
15,3,18,0,72,86,8.1767e+09
15,3,19,7,41,32,8.1767e+09
15,3,20,7,35,32,8.1767e+09
15,3,21,1,32,50,8.1767e+09
15,3,22,4,59,50,8.1767e+09
15,3,23,5,27,14,8.1767e+09
16,3,0,2,31,14,3.3772e+09
16,3,1,0,72,86,3.3772e+09
16,3,2,5,15,14,3.3772e+09
16,3,3,1,14,50,3.3772e+09
16,3,4,8,8,14,3.3772e+09
16,3,5,10,54,32,3.3772e+09
16,3,6,7,55,32,3.3772e+09
16,3,7,9,91,50,3.3772e+09
16,3,8,4,67,50,3.3772e+09
16,3,9,7,62,32,3.3772e+09
16,3,10,0,70,86,3.3772e+09
16,3,11,6,56,50,3.3772e+09
16,3,12,3,93,86,3.3772e+09
16,3,13,11,32,14,3.3772e+09
16,3,14,5,4,14,3.3772e+09
16,3,15,6,65,50,3.3772e+09
16,3,16,1,23,50,3.3772e+09
16,3,17,11,14,14,3.3772e+09
16,3,18,2,34,14,3.3772e+09
16,3,19,3,93,86,3.3772e+09
16,3,20,4,71,50,3.3772e+09
16,3,21,10,60,32,3.3772e+09
16,3,22,9,85,50,3.3772e+09
16,3,23,8,8,14,3.3772e+09
17,3,0,3,67,86,1.2578e+09
17,3,1,11,26,14,1.2578e+09
17,3,2,8,36,14,1.2578e+09
17,3,3,5,18,14,1.2578e+09
17,3,4,4,38,50,1.2578e+09
17,3,5,7,42,32,1.2578e+09
17,3,6,10,36,32,1.2578e+09
17,3,7,6,70,50,1.2578e+09
17,3,8,1,30,50,1.2578e+09
17,3,9,3,70,86,1.2578e+09
17,3,10,10,58,32,1.2578e+09
17,3,11,5,14,14,1.2578e+09
17,3,12,2,8,14,1.2578e+09
17,3,13,1,35,50,1.2578e+09
17,3,14,0,85,86,1.2578e+09
17,3,15,4,34,50,1.2578e+09
17,3,16,8,22,14,1.2578e+09
17,3,17,7,33,32,1.2578e+09
17,3,18,11,19,14,1.2578e+09
17,3,19,2,8,14,1.2578e+09
17,3,20,9,70,50,1.2578e+09
17,3,21,9,70,50,1.2578e+09
17,3,22,6,73,50,1.2578e+09
17,3,23,0,85,86,1.2578e+09
18,3,0,4,70,50,3.3338e+09
18,3,1,5,34,14,3.3338e+09
18,3,2,1,40,50,3.3338e+09
18,3,3,10,66,32,3.3338e+09
18,3,4,5,45,14,3.3338e+09
18,3,5,11,60,14,3.3338e+09
18,3,6,8,44,14,3.3338e+09
18,3,7,0,80,86,3.3338e+09
18,3,8,3,88,86,3.3338e+09
18,3,9,9,85,50,3.3338e+09
18,3,10,1,40,50,3.3338e+09
18,3,11,9,85,50,3.3338e+09
18,3,12,10,69,32,3.3338e+09
18,3,13,8,41,14,3.3338e+09
18,3,14,3,87,86,3.3338e+09
18,3,15,6,76,50,3.3338e+09
18,3,16,7,26,32,3.3338e+09
18,3,17,2,63,14,3.3338e+09
18,3,18,7,20,32,3.3338e+09
18,3,19,2,61,14,3.3338e+09
18,3,20,11,55,14,3.3338e+09
18,3,21,6,78,50,3.3338e+09
18,3,22,0,90,86,3.3338e+09
18,3,23,4,81,50,3.3338e+09
19,3,0,0,95,86,6.3695e+09
19,3,1,9,75,50,6.3695e+09
19,3,2,7,44,32,6.3695e+09
19,3,3,4,14,50,6.3695e+09
19,3,4,10,12,32,6.3695e+09
19,3,5,5,17,14,6.3695e+09
19,3,6,0,95,86,6.3695e+09
19,3,7,5,10,14,6.3695e+09
19,3,8,3,75,86,6.3695e+09
19,3,9,7,44,32,6.3695e+09
19,3,10,1,54,50,6.3695e+09
19,3,11,4,14,50,6.3695e+09
19,3,12,11,12,14,6.3695e+09
19,3,13,2,15,14,6.3695e+09
19,3,14,1,53,50,6.3695e+09
19,3,15,11,13,14,6.3695e+09
19,3,16,6,55,50,6.3695e+09
19,3,17,6,52,50,6.3695e+09
19,3,18,3,82,86,6.3695e+09
19,3,19,8,19,14,6.3695e+09
19,3,20,10,19,32,6.3695e+09
19,3,21,2,21,14,6.3695e+09
19,3,22,8,4,14,6.3695e+09
19,3,23,9,60,50,6.3695e+09
20,3,0,7,12,32,5.0375e+08
20,3,1,6,41,50,5.0375e+08
20,3,2,4,42,50,5.0375e+08
20,3,3,8,9,14,5.0375e+08
20,3,4,5,5,14,5.0375e+08
20,3,5,5,5,14,5.0375e+08
20,3,6,3,68,86,5.0375e+08
20,3,7,5,11,14,5.0375e+08
20,3,8,4,38,50,5.0375e+08
20,3,9,3,72,86,5.0375e+08
20,3,10,1,64,50,5.0375e+08
20,3,11,10,49,32,5.0375e+08
20,3,12,0,90,86,5.0375e+08
20,3,13,0,88,86,5.0375e+08
20,3,14,2,15,14,5.0375e+08
20,3,15,7,16,32,5.0375e+08
20,3,16,6,47,50,5.0375e+08
20,3,17,9,62,50,5.0375e+08
20,3,18,11,6,14,5.0375e+08
20,3,19,11,6,14,5.0375e+08
20,3,20,1,71,50,5.0375e+08
20,3,21,9,60,50,5.0375e+08
20,3,22,2,4,14,5.0375e+08
20,3,23,10,47,32,5.0375e+08
21,3,0,10,57,32,1.4094e+09
21,3,1,11,10,14,1.4094e+09
21,3,2,2,10,14,1.4094e+09
21,3,3,7,49,32,1.4094e+09
21,3,4,9,57,50,1.4094e+09
21,3,5,4,64,50,1.4094e+09
21,3,6,1,53,50,1.4094e+09
21,3,7,8,10,14,1.4094e+09
21,3,8,6,71,50,1.4094e+09
21,3,9,0,93,86,1.4094e+09
21,3,10,6,66,50,1.4094e+09
21,3,11,11,10,14,1.4094e+09
21,3,12,0,91,86,1.4094e+09
21,3,13,7,65,32,1.4094e+09
21,3,14,3,91,86,1.4094e+09
21,3,15,1,65,50,1.4094e+09
21,3,16,10,61,32,1.4094e+09
21,3,17,5,13,14,1.4094e+09
21,3,18,9,58,50,1.4094e+09
21,3,19,4,53,50,1.4094e+09
21,3,20,2,10,14,1.4094e+09
21,3,21,5,11,14,1.4094e+09
21,3,22,8,12,14,1.4094e+09
21,3,23,3,92,86,1.4094e+09
22,3,0,8,12,14,1.4347e+09
22,3,1,2,11,14,1.4347e+09
22,3,2,0,88,86,1.4347e+09
22,3,3,7,30,32,1.4347e+09
22,3,4,7,30,32,1.4347e+09
22,3,5,11,15,14,1.4347e+09
22,3,6,11,15,14,1.4347e+09
22,3,7,10,35,32,1.4347e+09
22,3,8,6,52,50,1.4347e+09
22,3,9,6,52,50,1.4347e+09
22,3,10,8,12,14,1.4347e+09
22,3,11,3,85,86,1.4347e+09
22,3,12,1,48,50,1.4347e+09
22,3,13,1,48,50,1.4347e+09
22,3,14,0,88,86,1.4347e+09
22,3,15,9,55,50,1.4347e+09
22,3,16,10,35,32,1.4347e+09
22,3,17,5,20,14,1.4347e+09
22,3,18,2,11,14,1.4347e+09
22,3,19,4,44,50,1.4347e+09
22,3,20,9,55,50,1.4347e+09
22,3,21,4,44,50,1.4347e+09
22,3,22,5,20,14,1.4347e+09
22,3,23,3,84,86,1.4347e+09
23,3,0,1,22,50,1.2612e+09
23,3,1,4,53,50,1.2612e+09
23,3,2,7,34,32,1.2612e+09
23,3,3,0,76,86,1.2612e+09
23,3,4,10,31,32,1.2612e+09
23,3,5,10,30,32,1.2612e+09
23,3,6,7,30,32,1.2612e+09
23,3,7,6,60,50,1.2612e+09
23,3,8,6,56,50,1.2612e+09
23,3,9,3,77,86,1.2612e+09
23,3,10,4,66,50,1.2612e+09
23,3,11,3,73,86,1.2612e+09
23,3,12,11,60,14,1.2612e+09
23,3,13,2,37,14,1.2612e+09
23,3,14,5,29,14,1.2612e+09
23,3,15,0,77,86,1.2612e+09
23,3,16,5,30,14,1.2612e+09
23,3,17,2,31,14,1.2612e+09
23,3,18,8,27,14,1.2612e+09
23,3,19,11,55,14,1.2612e+09
23,3,20,9,72,50,1.2612e+09
23,3,21,8,46,14,1.2612e+09
23,3,22,1,38,50,1.2612e+09
23,3,23,9,73,50,1.2612e+09
24,3,0,4,50,50,7.6008e+09
24,3,1,7,56,32,7.6008e+09
24,3,2,3,89,86,7.6008e+09
24,3,3,5,28,14,7.6008e+09
24,3,4,10,42,32,7.6008e+09
24,3,5,9,67,50,7.6008e+09
24,3,6,4,59,50,7.6008e+09
24,3,7,7,61,32,7.6008e+09
24,3,8,0,83,86,7.6008e+09
24,3,9,2,20,14,7.6008e+09
24,3,10,2,16,14,7.6008e+09
24,3,11,8,32,14,7.6008e+09
24,3,12,10,62,32,7.6008e+09
24,3,13,1,30,50,7.6008e+09
24,3,14,9,56,50,7.6008e+09
24,3,15,1,25,50,7.6008e+09
24,3,16,0,77,86,7.6008e+09
24,3,17,3,89,86,7.6008e+09
24,3,18,6,76,50,7.6008e+09
24,3,19,11,14,14,7.6008e+09
24,3,20,5,30,14,7.6008e+09
24,3,21,6,76,50,7.6008e+09
24,3,22,8,21,14,7.6008e+09
24,3,23,11,7,14,7.6008e+09
25,3,0,6,54,50,3.4158e+09
25,3,1,10,32,32,3.4158e+09
25,3,2,1,36,50,3.4158e+09
25,3,3,8,23,14,3.4158e+09
25,3,4,4,43,50,3.4158e+09
25,3,5,11,28,14,3.4158e+09
25,3,6,9,58,50,3.4158e+09
25,3,7,11,28,14,3.4158e+09
25,3,8,1,34,50,3.4158e+09
25,3,9,4,53,50,3.4158e+09
25,3,10,7,14,32,3.4158e+09
25,3,11,10,26,32,3.4158e+09
25,3,12,7,15,32,3.4158e+09
25,3,13,0,90,86,3.4158e+09
25,3,14,3,92,86,3.4158e+09
25,3,15,2,2,14,3.4158e+09
25,3,16,5,16,14,3.4158e+09
25,3,17,5,30,14,3.4158e+09
25,3,18,0,88,86,3.4158e+09
25,3,19,9,60,50,3.4158e+09
25,3,20,8,16,14,3.4158e+09
25,3,21,6,50,50,3.4158e+09
25,3,22,2,6,14,3.4158e+09
25,3,23,3,94,86,3.4158e+09
26,3,0,3,86,86,7.6252e+09
26,3,1,0,73,86,7.6252e+09
26,3,2,7,14,32,7.6252e+09
26,3,3,10,46,32,7.6252e+09
26,3,4,7,26,32,7.6252e+09
26,3,5,1,63,50,7.6252e+09
26,3,6,6,87,50,7.6252e+09
26,3,7,3,56,86,7.6252e+09
26,3,8,11,13,14,7.6252e+09
26,3,9,2,29,14,7.6252e+09
26,3,10,5,36,14,7.6252e+09
26,3,11,8,38,14,7.6252e+09
26,3,12,9,23,50,7.6252e+09
26,3,13,0,66,86,7.6252e+09
26,3,14,11,15,14,7.6252e+09
26,3,15,2,27,14,7.6252e+09
26,3,16,6,80,50,7.6252e+09
26,3,17,5,36,14,7.6252e+09
26,3,18,9,29,50,7.6252e+09
26,3,19,4,50,50,7.6252e+09
26,3,20,8,39,14,7.6252e+09
26,3,21,1,35,50,7.6252e+09
26,3,22,10,44,32,7.6252e+09
26,3,23,4,27,50,7.6252e+09
27,3,0,5,10,14,5.5765e+09
27,3,1,11,13,14,5.5765e+09
27,3,2,10,64,32,5.5765e+09
27,3,3,9,81,50,5.5765e+09
27,3,4,2,33,14,5.5765e+09
27,3,5,4,32,50,5.5765e+09
27,3,6,8,9,14,5.5765e+09
27,3,7,11,14,14,5.5765e+09
27,3,8,6,70,50,5.5765e+09
27,3,9,0,88,86,5.5765e+09
27,3,10,7,43,32,5.5765e+09
27,3,11,9,77,50,5.5765e+09
27,3,12,7,42,32,5.5765e+09
27,3,13,3,92,86,5.5765e+09
27,3,14,1,33,50,5.5765e+09
27,3,15,1,37,50,5.5765e+09
27,3,16,10,59,32,5.5765e+09
27,3,17,4,49,50,5.5765e+09
27,3,18,0,72,86,5.5765e+09
27,3,19,8,12,14,5.5765e+09
27,3,20,5,28,14,5.5765e+09
27,3,21,3,87,86,5.5765e+09
27,3,22,6,89,50,5.5765e+09
27,3,23,2,29,14,5.5765e+09
28,3,0,3,80,86,1.8585e+09
28,3,1,3,80,86,1.8585e+09
28,3,2,0,60,86,1.8585e+09
28,3,3,1,80,50,1.8585e+09
28,3,4,6,70,50,1.8585e+09
28,3,5,0,80,86,1.8585e+09
28,3,6,8,50,14,1.8585e+09
28,3,7,11,30,14,1.8585e+09
28,3,8,7,40,32,1.8585e+09
28,3,9,8,60,14,1.8585e+09
28,3,10,7,38,32,1.8585e+09
28,3,11,5,20,14,1.8585e+09
28,3,12,2,24,14,1.8585e+09
28,3,13,2,20,14,1.8585e+09
28,3,14,6,80,50,1.8585e+09
28,3,15,10,40,32,1.8585e+09
28,3,16,9,70,50,1.8585e+09
28,3,17,4,39,50,1.8585e+09
28,3,18,5,24,14,1.8585e+09
28,3,19,9,62,50,1.8585e+09
28,3,20,4,26,50,1.8585e+09
28,3,21,11,34,14,1.8585e+09
28,3,22,10,60,32,1.8585e+09
28,3,23,1,70,50,1.8585e+09
29,3,0,6,62,50,5.1754e+08
29,3,1,1,62,50,5.1754e+08
29,3,2,9,73,50,5.1754e+08
29,3,3,11,23,14,5.1754e+08
29,3,4,4,83,50,5.1754e+08
29,3,5,1,26,50,5.1754e+08
29,3,6,10,25,32,5.1754e+08
29,3,7,2,8,14,5.1754e+08
29,3,8,5,81,14,5.1754e+08
29,3,9,0,81,86,5.1754e+08
29,3,10,5,28,14,5.1754e+08
29,3,11,10,80,32,5.1754e+08
29,3,12,3,8,86,5.1754e+08
29,3,13,7,78,32,5.1754e+08
29,3,14,3,82,86,5.1754e+08
29,3,15,0,18,86,5.1754e+08
29,3,16,8,35,14,5.1754e+08
29,3,17,7,60,32,5.1754e+08
29,3,18,9,37,50,5.1754e+08
29,3,19,2,28,14,5.1754e+08
29,3,20,11,5,14,5.1754e+08
29,3,21,8,78,14,5.1754e+08
29,3,22,6,80,50,5.1754e+08
29,3,23,4,90,50,5.1754e+08
30,3,0,11,16,14,7.9104e+09
30,3,1,5,16,14,7.9104e+09
30,3,2,9,92,50,7.9104e+09
30,3,3,7,26,32,7.9104e+09
30,3,4,10,84,32,7.9104e+09
