1,1,152,2,5,NaN,4,1,1,87,11,NaN,5503,7.5258e+09,1,1
1,1,153,1,1,2,3,-1,1,79,47,19,3362,7.5258e+09,1,1
1,1,154,1,2,1,3,0,1,83,46,18,975,7.5258e+09,1,1
1,1,155,2,5,NaN,4,1,1,88,14,NaN,1777,7.5258e+09,1,1
1,1,156,4,9,NaN,10,-1,1,91,43,NaN,1942,7.5258e+09,1,1
1,1,157,4,10,9,NaN,0,1,97,52,NaN,1231,7.5258e+09,1,1
1,1,158,1,2,3,1,1,1,84,48,17,1075,7.5258e+09,1,1
1,1,159,3,7,8,6,1,1,88,73,47,1239,7.5258e+09,1,1
1,1,160,1,1,2,3,-1,1,84,45,10,771,7.5258e+09,1,1
1,1,161,3,6,8,7,-1,1,85,64,52,1394,7.5258e+09,1,1
1,1,162,1,3,2,1,1,1,84,51,10,802,7.5258e+09,1,1
1,1,163,3,8,6,7,0,1,94,67,49,1170,7.5258e+09,1,1
1,1,164,3,6,7,8,-1,1,91,63,52,1228,7.5258e+09,1,1
1,1,165,2,5,4,NaN,0,1,94,13,NaN,1536,7.5258e+09,1,1
1,1,166,2,5,NaN,4,1,1,88,18,NaN,713,7.5258e+09,1,1
1,1,167,2,4,5,NaN,-1,1,87,15,NaN,879,7.5258e+09,1,1
1,1,168,2,5,NaN,4,1,1,95,16,NaN,900,7.5258e+09,1,1
1,1,169,4,10,9,NaN,0,1,87,49,NaN,691,7.5258e+09,1,1
1,1,170,1,3,2,1,1,1,92,49,14,654,7.5258e+09,1,1
1,1,171,4,NaN,10,9,1,1,81,52,NaN,644,7.5258e+09,1,1
1,1,172,4,10,9,NaN,0,1,90,40,NaN,1342,7.5258e+09,1,1
1,1,173,1,2,1,3,0,1,90,48,14,1700,7.5258e+09,1,1
1,1,174,1,3,1,2,0,1,88,50,15,3504,7.5258e+09,1,1
1,1,175,1,2,3,1,1,1,84,48,14,957,7.5258e+09,1,1
1,1,176,3,8,7,6,1,1,92,73,46,1020,7.5258e+09,1,1
1,1,177,1,1,2,3,-1,1,86,49,15,1391,7.5258e+09,1,1
1,1,178,3,6,7,8,-1,1,92,72,55,1184,7.5258e+09,1,1
1,1,179,4,10,NaN,9,1,1,86,55,NaN,976,7.5258e+09,1,1
1,2,0,0,5,NaN,9,1,1,85,21,0,1614,7.5258e+09,1,1
1,2,1,0,3,NaN,2,1,1,41,9,NaN,3628,7.5258e+09,1,1
1,2,2,0,9,NaN,10,1,0,47,88,0,3191,7.5258e+09,1,1
1,2,3,0,3,8,NaN,0,1,53,18,NaN,2348,7.5258e+09,1,1
1,2,4,0,NaN,7,9,1,1,92,70,NaN,894,7.5258e+09,1,1
1,2,5,0,NaN,4,2,0,1,94,49,0,1383,7.5258e+09,1,1
1,2,6,0,NaN,9,4,0,0,79,83,0,1656,7.5258e+09,1,1
1,2,7,0,NaN,2,10,1,0,50,56,NaN,1360,7.5258e+09,1,1
1,2,8,0,6,1,NaN,0,0,88,85,NaN,3538,7.5258e+09,1,1
1,2,9,0,8,NaN,7,1,1,73,47,NaN,1477,7.5258e+09,1,1
1,2,10,0,3,6,NaN,0,1,91,7,NaN,1312,7.5258e+09,1,1
1,2,11,0,1,NaN,9,1,0,84,87,0,1381,7.5258e+09,1,1
1,2,12,0,NaN,1,5,0,1,81,10,0,1727,7.5258e+09,1,1
1,2,13,0,3,2,NaN,0,1,53,18,0,1652,7.5258e+09,1,1
1,2,14,0,4,3,NaN,-1,1,81,20,0,939,7.5258e+09,1,1
1,2,15,0,6,NaN,10,-1,1,89,45,NaN,2148,7.5258e+09,1,1
1,2,16,0,2,6,NaN,0,1,96,47,0,590,7.5258e+09,1,1
1,2,17,0,NaN,5,10,1,1,49,18,0,1519,7.5258e+09,1,1
1,2,18,0,NaN,2,9,1,1,95,47,0,550,7.5258e+09,1,1
1,2,19,0,NaN,3,1,1,1,91,12,0,3139,7.5258e+09,1,1
1,2,20,0,8,9,NaN,0,1,86,48,NaN,1118,7.5258e+09,1,1
1,2,21,0,7,3,NaN,-1,1,67,9,0,1272,7.5258e+09,1,1
1,2,22,0,8,NaN,5,-1,1,61,18,0,1662,7.5258e+09,1,1
1,2,23,0,9,NaN,6,-1,0,89,85,0,2728,7.5258e+09,1,1
1,2,24,0,6,2,NaN,-1,1,83,47,NaN,1953,7.5258e+09,1,1
1,2,25,0,3,6,NaN,0,1,91,14,0,3908,7.5258e+09,1,1
1,2,26,0,NaN,10,2,0,0,43,47,NaN,6505,7.5258e+09,1,1
1,2,27,0,5,NaN,6,1,1,87,12,0,2214,7.5258e+09,1,1
1,2,28,0,1,6,NaN,0,0,88,90,NaN,3834,7.5258e+09,1,1
1,2,29,0,1,2,NaN,-1,1,86,52,NaN,674,7.5258e+09,1,1
1,2,30,0,1,NaN,7,-1,1,80,62,0,2429,7.5258e+09,1,1
1,2,31,0,5,NaN,10,1,1,46,18,0,1965,7.5258e+09,1,1
1,2,32,0,7,8,NaN,-1,1,70,45,0,5505,7.5258e+09,1,1
1,2,33,0,NaN,7,1,1,1,87,73,NaN,1623,7.5258e+09,1,1
1,2,34,0,8,6,NaN,0,1,85,44,0,742,7.5258e+09,1,1
1,2,35,0,2,1,NaN,0,1,89,45,NaN,1962,7.5258e+09,1,1
1,2,36,0,9,4,NaN,-1,0,82,83,0,2607,7.5258e+09,1,1
1,2,37,0,NaN,5,2,1,1,45,13,NaN,5996,7.5258e+09,1,1
1,2,38,0,5,4,NaN,0,1,82,14,0,957,7.5258e+09,1,1
1,2,39,0,NaN,8,1,1,1,92,49,0,909,7.5258e+09,1,1
1,2,40,0,2,7,NaN,0,1,75,53,0,1398,7.5258e+09,1,1
1,2,41,0,5,10,NaN,0,1,49,16,NaN,771,7.5258e+09,1,1
1,2,42,0,5,9,NaN,0,1,87,19,0,706,7.5258e+09,1,1
1,2,43,0,4,10,NaN,0,0,43,87,NaN,639,7.5258e+09,1,1
1,2,44,0,4,2,NaN,-1,1,87,56,0,809,7.5258e+09,1,1
1,2,45,0,7,2,NaN,-1,1,72,56,NaN,1843,7.5258e+09,1,1
1,2,46,0,3,NaN,5,-1,0,24,23,0,2542,7.5258e+09,1,1
1,2,47,0,4,NaN,5,-1,1,90,20,0,844,7.5258e+09,1,1
1,2,48,0,8,NaN,6,1,1,79,52,NaN,921,7.5258e+09,1,1
1,2,49,0,1,NaN,7,-1,1,93,68,0,1855,7.5258e+09,1,1
1,2,50,0,2,9,NaN,0,1,87,48,NaN,1243,7.5258e+09,1,1
1,2,51,0,NaN,7,5,0,1,75,16,0,1209,7.5258e+09,1,1
1,2,52,0,2,5,NaN,-1,1,47,14,0,2444,7.5258e+09,1,1
1,2,53,0,5,7,NaN,0,1,67,7,NaN,1696,7.5258e+09,1,1
1,2,54,0,4,9,NaN,0,0,85,87,NaN,1295,7.5258e+09,1,1
1,2,55,0,1,NaN,8,-1,1,86,48,0,1308,7.5258e+09,1,1
1,2,56,0,NaN,10,3,0,1,56,8,NaN,1353,7.5258e+09,1,1
1,2,57,0,NaN,9,1,0,0,83,86,0,1240,7.5258e+09,1,1
1,2,58,0,5,7,NaN,0,1,74,21,0,1545,7.5258e+09,1,1
1,2,59,0,1,5,NaN,-1,1,86,9,NaN,2508,7.5258e+09,1,1
1,2,60,0,NaN,9,6,1,0,86,81,0,2292,7.5258e+09,1,1
1,2,61,0,NaN,9,7,0,1,88,65,NaN,1084,7.5258e+09,1,1
1,2,62,0,1,8,NaN,-1,1,89,49,NaN,961,7.5258e+09,1,1
1,2,63,0,8,NaN,10,1,0,52,52,0,4642,7.5258e+09,1,1
1,2,64,0,10,6,NaN,0,1,83,47,NaN,4916,7.5258e+09,1,1
1,2,65,0,NaN,8,5,0,1,49,22,NaN,3155,7.5258e+09,1,1
1,2,66,0,1,NaN,4,-1,0,84,84,0,1144,7.5258e+09,1,1
1,2,67,0,6,NaN,10,-1,1,85,52,0,1930,7.5258e+09,1,1
1,2,68,0,8,5,NaN,-1,1,46,6,0,4689,7.5258e+09,1,1
1,2,69,0,3,NaN,1,1,1,82,19,NaN,4182,7.5258e+09,1,1
1,2,70,0,9,6,NaN,0,0,89,84,NaN,2744,7.5258e+09,1,1
1,2,71,0,4,10,NaN,-1,1,87,50,NaN,1369,7.5258e+09,1,1
1,2,72,0,NaN,4,10,0,1,95,50,0,2151,7.5258e+09,1,1
1,2,73,0,NaN,1,3,0,1,83,16,0,3168,7.5258e+09,1,1
1,2,74,0,2,8,NaN,0,0,55,44,0,2355,7.5258e+09,1,1
1,2,75,0,1,NaN,9,-1,0,90,85,0,3777,7.5258e+09,1,1
1,2,76,0,3,6,NaN,0,1,90,20,0,2548,7.5258e+09,1,1
1,2,77,0,6,NaN,9,1,0,90,83,NaN,1167,7.5258e+09,1,1
1,2,78,0,6,NaN,7,-1,1,79,74,0,1703,7.5258e+09,1,1
1,2,79,0,4,9,NaN,0,0,89,87,NaN,1343,7.5258e+09,1,1
1,2,80,0,NaN,3,9,1,1,92,7,NaN,1056,7.5258e+09,1,1
1,2,81,0,NaN,6,7,0,1,83,66,0,939,7.5258e+09,1,1
1,2,82,0,NaN,8,1,1,1,88,44,NaN,970,7.5258e+09,1,1
1,2,83,0,10,NaN,7,-1,0,52,76,NaN,1858,7.5258e+09,1,1
1,2,84,0,7,6,NaN,0,1,93,65,NaN,985,7.5258e+09,1,1
1,2,85,0,NaN,7,2,0,1,68,54,0,2175,7.5258e+09,1,1
1,2,86,0,8,NaN,4,1,1,92,50,NaN,859,7.5258e+09,1,1
1,2,87,0,NaN,6,4,0,0,86,82,NaN,1265,7.5258e+09,1,1
1,2,88,0,7,3,NaN,-1,1,70,20,0,931,7.5258e+09,1,1
1,2,89,0,3,9,NaN,-1,0,19,89,0,981,7.5258e+09,1,1
1,2,90,0,5,NaN,4,1,1,91,14,NaN,917,7.5258e+09,1,1
1,2,91,0,3,4,NaN,0,1,76,15,0,836,7.5258e+09,1,1
1,2,92,0,10,3,NaN,-1,1,48,21,NaN,1128,7.5258e+09,1,1
1,2,93,0,4,8,NaN,-1,1,85,51,0,963,7.5258e+09,1,1
1,2,94,0,1,5,NaN,-1,1,83,19,NaN,683,7.5258e+09,1,1
1,2,95,0,5,6,NaN,0,1,89,12,NaN,1120,7.5258e+09,1,1
1,2,96,0,10,1,NaN,-1,0,50,85,0,1037,7.5258e+09,1,1
1,2,97,0,NaN,8,7,1,1,72,47,0,1962,7.5258e+09,1,1
1,2,98,0,9,NaN,8,-1,1,86,49,0,1649,7.5258e+09,1,1
1,2,99,0,2,6,NaN,0,1,82,52,NaN,1454,7.5258e+09,1,1
1,2,100,0,5,3,NaN,0,0,12,17,NaN,2806,7.5258e+09,1,1
1,2,101,0,6,NaN,5,-1,1,93,13,NaN,1396,7.5258e+09,1,1
1,2,102,0,2,3,NaN,-1,1,56,16,0,2298,7.5258e+09,1,1
1,2,103,0,NaN,2,8,0,0,43,55,0,1770,7.5258e+09,1,1
1,2,104,0,3,NaN,9,1,1,85,15,0,1007,7.5258e+09,1,1
1,2,105,0,2,8,NaN,-1,0,46,51,0,925,7.5258e+09,1,1
1,2,106,0,NaN,6,3,0,1,95,18,NaN,701,7.5258e+09,1,1
1,2,107,0,NaN,2,3,1,0,14,51,0,1719,7.5258e+09,1,1
1,2,108,0,6,2,NaN,-1,1,82,52,0,843,7.5258e+09,1,1
1,2,109,0,10,NaN,3,-1,1,47,14,0,1198,7.5258e+09,1,1
1,2,110,0,7,10,NaN,0,0,46,68,0,718,7.5258e+09,1,1
1,2,111,0,NaN,10,6,0,0,47,86,NaN,858,7.5258e+09,1,1
1,2,112,0,3,NaN,7,1,1,64,12,NaN,2004,7.5258e+09,1,1
1,2,113,0,7,2,NaN,-1,1,66,39,NaN,1137,7.5258e+09,1,1
1,2,114,0,NaN,4,3,0,1,93,12,NaN,1487,7.5258e+09,1,1
1,2,115,0,NaN,8,9,1,1,84,46,NaN,757,7.5258e+09,1,1
1,2,116,0,NaN,5,1,1,1,82,18,0,1970,7.5258e+09,1,1
1,2,117,0,NaN,4,6,1,0,83,86,0,3379,7.5258e+09,1,1
1,2,118,0,2,4,NaN,0,1,86,52,NaN,897,7.5258e+09,1,1
1,2,119,0,4,5,NaN,-1,1,86,9,NaN,2615,7.5258e+09,1,1
1,2,120,0,NaN,6,8,0,1,89,49,0,1062,7.5258e+09,1,1
1,2,121,0,9,NaN,3,-1,1,81,15,0,2296,7.5258e+09,1,1
1,2,122,0,6,4,NaN,0,0,85,87,0,2003,7.5258e+09,1,1
1,2,123,0,NaN,7,6,1,1,97,70,NaN,1036,7.5258e+09,1,1
1,2,124,0,NaN,6,5,0,1,84,8,0,1594,7.5258e+09,1,1
1,2,125,0,4,NaN,3,-1,1,89,14,NaN,1896,7.5258e+09,1,1
1,2,126,0,3,5,NaN,-1,0,9,12,0,2625,7.5258e+09,1,1
1,2,127,0,NaN,5,3,1,0,16,9,NaN,2807,7.5258e+09,1,1
1,2,128,0,2,4,NaN,0,1,87,48,NaN,984,7.5258e+09,1,1
1,2,129,0,8,4,NaN,0,1,77,51,NaN,1873,7.5258e+09,1,1
1,2,130,0,2,NaN,10,1,0,48,50,0,1796,7.5258e+09,1,1
1,2,131,0,2,9,NaN,0,1,89,49,NaN,875,7.5258e+09,1,1
1,2,132,0,10,8,NaN,-1,0,45,49,NaN,931,7.5258e+09,1,1
1,2,133,0,10,9,NaN,0,1,81,50,0,2034,7.5258e+09,1,1
1,2,134,0,2,NaN,9,1,1,84,51,0,786,7.5258e+09,1,1
1,2,135,0,7,NaN,3,-1,1,64,14,NaN,1183,7.5258e+09,1,1
1,2,136,0,NaN,8,2,1,0,54,52,NaN,1224,7.5258e+09,1,1
1,2,137,0,9,5,NaN,-1,1,84,9,NaN,1384,7.5258e+09,1,1
1,2,138,0,NaN,4,7,0,1,80,72,0,1711,7.5258e+09,1,1
1,2,139,0,4,1,NaN,-1,0,83,86,NaN,2431,7.5258e+09,1,1
1,2,140,0,NaN,4,6,1,0,88,78,0,2218,7.5258e+09,1,1
1,2,141,0,8,NaN,3,-1,1,53,15,0,1317,7.5258e+09,1,1
1,2,142,0,NaN,10,8,0,0,55,50,NaN,1011,7.5258e+09,1,1
1,2,143,0,7,NaN,4,1,1,91,71,NaN,988,7.5258e+09,1,1
1,2,144,0,10,1,NaN,0,1,88,40,0,1077,7.5258e+09,1,1
1,2,145,0,NaN,4,8,0,1,82,46,0,881,7.5258e+09,1,1
