1,1,62,1,1,2,3,-1,1,85,52,16,1034,8.6936e+09
1,1,63,-2,5,4,6,-1,0,51,81,15,1462,8.6936e+09
1,1,64,-2,6,5,4,0,0,46,83,17,1642,8.6936e+09
1,1,65,-2,4,5,6,0,0,51,85,12,1088,8.6936e+09
1,1,66,-2,4,6,5,1,0,50,84,18,1265,8.6936e+09
1,1,67,3,8,7,9,0,1,51,36,15,3315,8.6936e+09
1,1,68,3,9,7,8,0,1,52,32,18,638,8.6936e+09
1,1,69,4,10,12,11,1,0,37,56,10,812,8.6936e+09
1,1,70,3,9,7,8,0,1,48,32,20,1269,8.6936e+09
1,1,71,2,6,5,4,1,1,84,49,9,1393,8.6936e+09
1,1,72,3,9,7,8,0,1,51,27,11,1526,8.6936e+09
1,1,73,1,3,2,1,1,1,86,54,12,1647,8.6936e+09
1,1,74,1,2,3,1,1,1,84,52,11,2119,8.6936e+09
1,1,75,-4,10,12,11,1,0,26,50,12,3201,8.6936e+09
1,1,76,1,1,3,2,-1,1,85,49,11,3532,8.6936e+09
1,1,77,3,8,9,7,1,1,52,31,15,1390,8.6936e+09
1,1,78,2,4,5,6,-1,1,78,52,7,1180,8.6936e+09
1,1,79,3,7,9,8,-1,1,52,29,11,1657,8.6936e+09
1,1,80,1,3,2,1,1,1,89,49,11,1154,8.6936e+09
1,1,81,3,9,8,7,1,1,47,28,19,1209,8.6936e+09
1,1,82,-4,10,12,11,1,0,32,41,16,2444,8.6936e+09
1,1,83,3,7,9,8,-1,1,55,30,21,1989,8.6936e+09
1,1,84,4,11,10,12,0,1,50,35,15,2606,8.6936e+09
1,1,85,-4,12,11,10,0,0,25,52,7,1235,8.6936e+09
1,1,86,4,12,10,11,0,1,50,36,15,1085,8.6936e+09
1,1,87,3,8,9,7,1,1,56,31,13,979,8.6936e+09
1,1,88,1,2,1,3,0,1,90,43,17,1812,8.6936e+09
1,1,89,2,6,5,4,1,1,84,52,9,1675,8.6936e+09
1,1,90,1,3,2,1,1,1,85,59,14,1220,8.6936e+09
1,1,91,2,6,4,5,0,1,82,54,19,1428,8.6936e+09
1,1,92,3,7,9,8,-1,1,51,38,11,1571,8.6936e+09
1,1,93,4,11,10,12,0,1,54,27,12,1970,8.6936e+09
1,1,94,-4,11,10,12,-1,0,29,51,10,1271,8.6936e+09
1,1,95,4,11,12,10,1,1,47,29,15,1364,8.6936e+09
1,1,96,-2,5,4,6,-1,0,54,93,19,1213,8.6936e+09
1,1,97,3,9,7,8,0,1,47,29,17,1097,8.6936e+09
1,1,98,3,9,8,7,1,1,55,30,8,1816,8.6936e+09
1,1,99,3,8,7,9,0,1,48,26,18,1637,8.6936e+09
1,1,100,2,6,4,5,0,1,87,51,10,1411,8.6936e+09
1,1,101,4,11,10,12,0,1,49,30,24,1075,8.6936e+09
1,1,102,4,11,12,10,1,1,45,30,14,1080,8.6936e+09
1,1,103,3,7,9,8,-1,1,47,41,13,1209,8.6936e+09
1,1,104,-4,10,12,11,1,0,33,45,22,1163,8.6936e+09
1,1,105,-4,10,12,11,1,0,39,47,2,1197,8.6936e+09
1,1,106,4,10,11,12,-1,1,48,28,9,1245,8.6936e+09
1,1,107,4,11,12,10,1,1,43,26,14,1433,8.6936e+09
1,1,108,1,2,1,3,0,1,85,52,11,1914,8.6936e+09
1,1,109,1,2,1,3,0,1,85,55,18,1000,8.6936e+09
1,1,110,3,8,7,9,0,1,54,31,11,1889,8.6936e+09
1,1,111,3,8,9,7,1,1,47,23,16,1238,8.6936e+09
1,1,112,3,8,9,7,1,1,49,30,16,986,8.6936e+09
1,1,113,1,2,3,1,1,1,82,49,7,1385,8.6936e+09
1,1,114,-4,11,10,12,-1,0,33,49,6,1991,8.6936e+09
1,1,115,3,8,9,7,1,1,54,26,12,997,8.6936e+09
1,1,116,3,9,7,8,0,1,49,23,22,829,8.6936e+09
1,1,117,1,1,3,2,-1,1,84,42,21,5614,8.6936e+09
1,1,118,3,8,7,9,0,1,51,36,12,2426,8.6936e+09
1,1,119,4,12,10,11,0,1,46,34,7,1475,8.6936e+09
1,1,120,-2,5,4,6,-1,0,54,83,26,1162,8.6936e+09
1,1,121,3,7,8,9,-1,1,49,32,14,2469,8.6936e+09
1,1,122,3,9,7,8,0,1,54,34,17,1085,8.6936e+09
1,1,123,3,7,9,8,-1,1,49,34,13,3983,8.6936e+09
1,1,124,1,3,1,2,0,1,89,49,19,2465,8.6936e+09
1,1,125,3,8,9,7,1,1,50,33,16,1016,8.6936e+09
1,1,126,-4,12,11,10,0,0,32,45,12,1380,8.6936e+09
1,1,127,1,3,1,2,0,1,84,45,10,987,8.6936e+09
1,1,128,4,10,11,12,-1,1,53,36,18,1643,8.6936e+09
1,1,129,1,2,3,1,1,1,81,51,9,2044,8.6936e+09
1,1,130,1,1,2,3,-1,1,91,52,11,1581,8.6936e+09
1,1,131,1,1,3,2,-1,1,93,49,17,2261,8.6936e+09
1,1,132,3,8,7,9,0,1,50,31,23,2487,8.6936e+09
1,1,133,2,5,6,4,1,1,82,49,13,4462,8.6936e+09
1,1,134,4,11,10,12,0,1,49,34,9,1829,8.6936e+09
1,1,135,1,2,1,3,0,1,81,47,25,1614,8.6936e+09
1,1,136,2,4,6,5,-1,1,81,50,11,1780,8.6936e+09
1,1,137,1,1,3,2,-1,1,88,52,15,6629,8.6936e+09
1,1,138,2,5,6,4,1,1,92,53,14,6352,8.6936e+09
1,1,139,3,8,7,9,0,1,51,38,10,1600,8.6936e+09
1,1,140,2,6,4,5,0,1,87,54,14,1617,8.6936e+09
1,1,141,-2,5,6,4,-1,0,46,84,15,2444,8.6936e+09
1,1,142,2,5,6,4,1,1,88,48,6,1496,8.6936e+09
1,1,143,1,3,1,2,0,1,89,48,14,2968,8.6936e+09
1,1,144,1,2,3,1,1,1,82,52,15,1486,8.6936e+09
1,1,145,2,4,6,5,-1,1,84,57,14,1691,8.6936e+09
1,1,146,-2,4,6,5,1,0,54,80,15,1180,8.6936e+09
1,1,147,1,3,1,2,0,1,74,47,15,927,8.6936e+09
1,1,148,-4,12,10,11,1,0,34,46,10,1494,8.6936e+09
1,1,149,4,11,12,10,1,1,50,33,15,1127,8.6936e+09
1,1,150,3,7,8,9,-1,1,52,34,9,2063,8.6936e+09
1,1,151,1,2,3,1,1,1,79,53,20,1189,8.6936e+09
1,1,152,2,6,4,5,0,1,78,52,17,1274,8.6936e+09
1,1,153,4,12,10,11,0,1,55,36,15,1785,8.6936e+09
1,1,154,2,4,5,6,-1,1,85,52,16,1547,8.6936e+09
1,1,155,-4,11,10,12,-1,0,27,49,13,1985,8.6936e+09
1,1,156,-2,6,5,4,0,0,54,93,18,1123,8.6936e+09
1,1,157,3,8,9,7,1,1,48,30,16,1459,8.6936e+09
1,1,158,-4,10,11,12,0,0,30,46,9,4354,8.6936e+09
1,1,159,2,6,4,5,0,1,83,42,11,2614,8.6936e+09
1,1,160,1,1,3,2,-1,1,82,53,20,1278,8.6936e+09
1,1,161,4,12,10,11,0,1,44,31,14,2355,8.6936e+09
1,1,162,2,6,4,5,0,1,87,49,16,1724,8.6936e+09
1,1,163,3,9,7,8,0,1,54,38,14,908,8.6936e+09
1,1,164,1,3,1,2,0,1,87,50,12,1493,8.6936e+09
1,1,165,1,1,2,3,-1,1,88,54,12,1395,8.6936e+09
1,1,166,1,1,3,2,-1,1,90,52,9,1080,8.6936e+09
1,1,167,4,11,10,12,0,1,49,19,14,1693,8.6936e+09
1,1,168,1,2,3,1,1,1,83,53,16,1258,8.6936e+09
1,1,169,-4,11,12,10,-1,0,37,54,16,1081,8.6936e+09
1,1,170,-2,5,6,4,-1,0,56,90,11,1440,8.6936e+09
1,1,171,3,9,8,7,1,1,50,33,14,1116,8.6936e+09
1,1,172,4,10,11,12,-1,1,54,34,16,2238,8.6936e+09
1,1,173,-2,4,5,6,0,0,49,88,11,1665,8.6936e+09
1,1,174,1,2,3,1,1,1,86,58,10,1408,8.6936e+09
1,1,175,3,8,7,9,0,1,48,33,14,781,8.6936e+09
1,1,176,1,2,1,3,0,1,90,55,15,821,8.6936e+09
1,1,177,-4,10,11,12,0,0,34,43,15,1020,8.6936e+09
1,1,178,-2,4,5,6,0,0,48,83,18,1706,8.6936e+09
1,1,179,4,11,12,10,1,1,55,35,24,2685,8.6936e+09
1,2,0,0,NaN,12,1,1,1,85,14,0,6389,8.6936e+09
1,2,1,0,3,NaN,4,1,1,83,17,NaN,1718,8.6936e+09
1,2,2,0,8,7,NaN,0,1,48,29,NaN,1307,8.6936e+09
1,2,3,0,11,9,NaN,-1,1,38,14,0,1457,8.6936e+09
1,2,4,0,2,NaN,10,1,0,52,49,0,1161,8.6936e+09
1,2,5,0,7,NaN,9,-1,1,53,17,NaN,1378,8.6936e+09
1,2,6,0,12,11,NaN,0,1,31,9,0,660,8.6936e+09
1,2,7,0,6,10,NaN,0,1,47,16,NaN,761,8.6936e+09
1,2,8,0,6,NaN,5,1,1,48,14,NaN,1134,8.6936e+09
1,2,9,0,1,NaN,7,1,0,45,91,NaN,4849,8.6936e+09
1,2,10,0,3,5,NaN,0,1,44,17,NaN,1049,8.6936e+09
1,2,11,0,4,7,NaN,-1,1,89,50,NaN,1092,8.6936e+09
1,2,12,0,2,8,NaN,-1,1,47,31,NaN,1437,8.6936e+09
1,2,13,0,NaN,12,2,0,0,9,52,NaN,2934,8.6936e+09
1,2,14,0,NaN,10,3,0,1,55,12,0,1140,8.6936e+09
1,2,15,0,NaN,8,1,1,1,89,36,NaN,1023,8.6936e+09
1,2,16,0,NaN,10,7,0,0,56,51,0,1208,8.6936e+09
1,2,17,0,7,NaN,12,-1,1,53,20,NaN,1188,8.6936e+09
1,2,18,0,7,NaN,10,1,0,50,49,NaN,1025,8.6936e+09
1,2,19,0,NaN,3,12,1,0,10,16,NaN,1344,8.6936e+09
1,2,20,0,NaN,5,11,1,0,27,49,NaN,1662,8.6936e+09
1,2,21,0,6,11,NaN,0,1,30,12,NaN,922,8.6936e+09
1,2,22,0,NaN,2,7,1,0,50,47,0,1030,8.6936e+09
1,2,23,0,11,NaN,7,1,1,54,31,NaN,2369,8.6936e+09
1,2,24,0,8,NaN,11,1,0,26,32,NaN,704,8.6936e+09
1,2,25,0,NaN,8,4,1,1,88,35,0,1067,8.6936e+09
1,2,26,0,11,12,NaN,-1,1,29,19,NaN,1231,8.6936e+09
1,2,27,0,NaN,8,5,1,1,42,25,NaN,998,8.6936e+09
1,2,28,0,NaN,2,7,1,0,52,53,NaN,974,8.6936e+09
1,2,29,0,2,1,NaN,0,1,90,53,NaN,811,8.6936e+09
1,2,30,0,NaN,10,4,0,0,53,88,0,1754,8.6936e+09
1,2,31,0,9,NaN,4,1,1,91,15,0,994,8.6936e+09
1,2,32,0,NaN,5,8,0,1,51,33,0,1369,8.6936e+09
1,2,33,0,NaN,4,5,0,1,86,51,0,1666,8.6936e+09
1,2,34,0,NaN,7,9,0,1,57,11,0,1246,8.6936e+09
1,2,35,0,7,12,NaN,-1,1,51,8,0,2167,8.6936e+09
1,2,36,0,3,2,NaN,0,1,53,16,0,1121,8.6936e+09
1,2,37,0,6,2,NaN,0,1,49,13,0,1812,8.6936e+09
1,2,38,0,NaN,4,12,0,1,79,9,0,1340,8.6936e+09
1,2,39,0,12,3,NaN,-1,0,16,16,0,1324,8.6936e+09
1,2,40,0,NaN,6,11,1,1,26,13,0,910,8.6936e+09
1,2,41,0,7,NaN,8,-1,1,46,31,0,1264,8.6936e+09
1,2,42,0,NaN,3,2,0,0,11,53,0,1534,8.6936e+09
1,2,43,0,NaN,6,10,1,1,54,17,0,941,8.6936e+09
1,2,44,0,8,NaN,11,1,0,30,33,0,867,8.6936e+09
1,2,45,0,2,NaN,1,1,1,85,45,0,1378,8.6936e+09
1,2,46,0,NaN,1,4,1,0,87,86,NaN,819,8.6936e+09
1,2,47,0,6,NaN,12,1,0,16,14,0,1314,8.6936e+09
1,2,48,0,NaN,3,7,1,1,48,22,NaN,1310,8.6936e+09
1,2,49,0,11,10,NaN,0,1,50,30,NaN,818,8.6936e+09
1,2,50,0,NaN,8,12,1,0,14,29,0,883,8.6936e+09
1,2,51,0,1,3,NaN,-1,1,78,9,0,1022,8.6936e+09
1,2,52,0,NaN,9,12,1,0,12,6,NaN,849,8.6936e+09
1,2,53,0,NaN,3,9,0,0,14,15,0,2208,8.6936e+09
1,2,54,0,10,3,NaN,-1,1,45,20,NaN,1031,8.6936e+09
1,2,55,0,3,1,NaN,0,1,85,12,NaN,967,8.6936e+09
1,2,56,0,10,NaN,12,-1,1,55,17,0,830,8.6936e+09
1,2,57,0,6,1,NaN,0,1,94,15,NaN,917,8.6936e+09
1,2,58,0,NaN,6,8,0,0,18,32,0,2081,8.6936e+09
1,2,59,0,5,7,NaN,-1,0,50,49,0,1398,8.6936e+09
1,2,60,0,6,3,NaN,-1,0,16,19,0,2720,8.6936e+09
1,2,61,0,4,1,NaN,-1,0,81,83,0,1171,8.6936e+09
1,2,62,0,NaN,1,5,0,1,82,57,0,5126,8.6936e+09
1,2,63,0,12,NaN,5,1,1,51,11,NaN,1871,8.6936e+09
1,2,64,0,NaN,4,10,1,0,50,87,NaN,1276,8.6936e+09
1,2,65,0,NaN,5,7,1,0,50,49,0,2232,8.6936e+09
1,2,66,0,NaN,7,4,1,1,90,56,0,4196,8.6936e+09
1,2,67,0,10,NaN,1,-1,0,53,93,0,1032,8.6936e+09
1,2,68,0,NaN,9,3,0,0,10,8,0,1516,8.6936e+09
1,2,69,0,2,NaN,5,1,0,51,51,0,1606,8.6936e+09
1,2,70,0,10,8,NaN,-1,1,44,35,0,929,8.6936e+09
1,2,71,0,7,3,NaN,-1,1,55,11,0,1262,8.6936e+09
1,2,72,0,12,NaN,5,1,1,47,16,0,2647,8.6936e+09
1,2,73,0,9,1,NaN,0,1,81,21,NaN,1033,8.6936e+09
1,2,74,0,NaN,7,1,1,1,82,50,NaN,1813,8.6936e+09
1,2,75,0,4,NaN,3,-1,1,90,19,0,1053,8.6936e+09
1,2,76,0,8,NaN,2,-1,0,30,44,NaN,1705,8.6936e+09
1,2,77,0,NaN,9,10,1,1,50,10,NaN,902,8.6936e+09
1,2,78,0,12,NaN,4,1,1,86,17,NaN,805,8.6936e+09
1,2,79,0,4,6,NaN,-1,1,85,10,0,939,8.6936e+09
1,2,80,0,10,1,NaN,-1,0,47,84,NaN,759,8.6936e+09
1,2,81,0,8,6,NaN,-1,1,39,15,0,1793,8.6936e+09
1,2,82,0,10,9,NaN,-1,1,47,15,0,725,8.6936e+09
1,2,83,0,8,NaN,9,-1,1,31,16,0,3500,8.6936e+09
1,2,84,0,10,12,NaN,-1,1,62,17,NaN,750,8.6936e+09
1,2,85,0,NaN,9,2,1,1,50,12,0,1948,8.6936e+09
1,2,86,0,2,NaN,4,1,1,85,58,0,915,8.6936e+09
1,2,87,0,11,NaN,1,-1,0,35,87,NaN,5793,8.6936e+09
1,2,88,0,4,6,NaN,-1,1,90,14,NaN,784,8.6936e+09
1,2,89,0,NaN,3,11,1,1,26,9,0,1023,8.6936e+09
1,2,90,0,1,NaN,11,-1,1,85,30,NaN,1842,8.6936e+09
1,2,91,0,8,3,NaN,-1,1,29,10,0,2176,8.6936e+09
1,2,92,0,1,5,NaN,0,0,47,85,0,4977,8.6936e+09
1,2,93,0,7,6,NaN,-1,1,46,19,0,992,8.6936e+09
1,2,94,0,2,12,NaN,0,0,15,51,0,2237,8.6936e+09
1,2,95,0,NaN,3,8,1,1,33,18,NaN,2407,8.6936e+09
1,2,96,0,7,NaN,6,-1,1,45,16,NaN,1751,8.6936e+09
1,2,97,0,NaN,10,11,0,1,49,29,0,1290,8.6936e+09
1,2,98,0,5,NaN,4,1,1,81,47,NaN,1993,8.6936e+09
1,2,99,0,7,NaN,11,-1,1,45,30,0,2380,8.6936e+09
1,2,100,0,1,NaN,6,-1,1,90,17,0,961,8.6936e+09
1,2,101,0,NaN,1,12,0,1,86,15,NaN,1520,8.6936e+09
1,2,102,0,NaN,5,6,0,1,48,10,0,1029,8.6936e+09
1,2,103,0,NaN,9,12,1,0,12,16,0,1245,8.6936e+09
1,2,104,0,9,5,NaN,0,1,42,18,NaN,955,8.6936e+09
1,2,105,0,11,5,NaN,0,1,50,35,NaN,4248,8.6936e+09
1,2,106,0,6,NaN,2,-1,0,14,50,0,3137,8.6936e+09
1,2,107,0,NaN,6,9,0,0,8,16,0,1422,8.6936e+09
1,2,108,0,NaN,5,10,1,0,53,54,NaN,898,8.6936e+09
1,2,109,0,NaN,9,6,0,0,13,14,0,1720,8.6936e+09
1,2,110,0,NaN,10,2,0,0,49,54,NaN,673,8.6936e+09
1,2,111,0,12,8,NaN,-1,0,12,32,NaN,795,8.6936e+09
1,2,112,0,NaN,10,8,0,1,58,36,NaN,737,8.6936e+09
1,2,113,0,9,NaN,5,1,1,48,20,0,1401,8.6936e+09
1,2,114,0,9,4,NaN,0,1,89,13,NaN,885,8.6936e+09
1,2,115,0,NaN,2,11,1,0,30,59,NaN,987,8.6936e+09
1,2,116,0,2,NaN,5,1,0,49,51,NaN,1080,8.6936e+09
1,2,117,0,NaN,5,10,1,0,54,52,0,761,8.6936e+09
1,2,118,0,3,NaN,6,1,0,11,22,NaN,1458,8.6936e+09
1,2,119,0,9,NaN,2,1,1,49,11,NaN,3396,8.6936e+09
1,2,120,0,11,4,NaN,0,1,85,24,0,1189,8.6936e+09
1,2,121,0,4,NaN,11,-1,1,87,42,NaN,1804,8.6936e+09
1,2,122,0,4,2,NaN,-1,1,86,51,NaN,687,8.6936e+09
1,2,123,0,NaN,11,9,0,1,30,17,NaN,1128,8.6936e+09
1,2,124,0,1,8,NaN,-1,1,93,38,0,993,8.6936e+09
1,2,125,0,9,NaN,8,-1,0,24,30,0,2207,8.6936e+09
1,2,126,0,9,1,NaN,0,1,89,15,0,885,8.6936e+09
1,2,127,0,3,NaN,11,1,1,27,11,NaN,1044,8.6936e+09
1,2,128,0,12,6,NaN,-1,0,16,10,NaN,880,8.6936e+09
1,2,129,0,11,NaN,2,-1,0,31,54,0,761,8.6936e+09
1,2,130,0,5,NaN,3,-1,1,47,9,0,1067,8.6936e+09
1,2,131,0,4,NaN,8,-1,1,88,30,NaN,1632,8.6936e+09
2,0,0,1,2,1,3,0,1,83,50,16,3994,9.5964e+09
2,0,1,1,2,3,1,1,1,89,49,12,2309,9.5964e+09
2,0,2,1,3,1,2,0,1,90,50,13,1352,9.5964e+09
2,0,3,1,3,2,1,0,0,51,83,18,1671,9.5964e+09
2,0,4,1,3,2,1,1,1,93,46,16,2604,9.5964e+09
2,0,5,1,1,2,3,0,0,54,88,15,10302,9.5964e+09
2,1,0,3,8,7,9,1,0,18,49,31,1592,9.5964e+09
2,1,1,1,2,3,1,0,0,12,85,49,1271,9.5964e+09
2,1,2,1,1,2,3,-1,1,82,55,12,1169,9.5964e+09
2,1,3,3,7,9,8,1,0,34,44,15,1688,9.5964e+09
2,1,4,1,1,3,2,-1,1,88,46,16,3272,9.5964e+09
2,1,5,3,7,9,8,0,0,12,51,35,1535,9.5964e+09
2,1,6,-4,11,12,10,-1,0,35,52,24,3154,9.5964e+09
2,1,7,4,11,10,12,1,0,8,50,27,1192,9.5964e+09
2,1,8,1,2,1,3,0,1,86,44,17,1162,9.5964e+09
2,1,9,3,9,8,7,-1,0,13,43,35,1277,9.5964e+09
2,1,10,4,12,10,11,1,0,33,44,9,764,9.5964e+09
2,1,11,1,2,3,1,1,1,81,60,16,2036,9.5964e+09
2,1,12,3,8,7,9,-1,0,32,45,12,1971,9.5964e+09
2,1,13,3,7,9,8,1,0,32,47,12,877,9.5964e+09
2,1,14,4,12,10,11,0,1,50,30,15,1232,9.5964e+09
2,1,15,-2,4,5,6,1,0,10,83,48,2078,9.5964e+09
2,1,16,3,7,8,9,0,0,32,51,15,1121,9.5964e+09
2,1,17,1,2,3,1,-1,0,49,83,13,2136,9.5964e+09
2,1,18,1,3,1,2,1,0,51,87,5,732,9.5964e+09
2,1,19,3,7,8,9,0,0,35,53,14,809,9.5964e+09
2,1,20,4,11,12,10,1,1,53,30,13,2847,9.5964e+09
2,1,21,3,9,8,7,0,0,34,55,13,4700,9.5964e+09
2,1,22,-2,5,6,4,-1,0,49,88,6,1004,9.5964e+09
2,1,23,3,7,9,8,-1,1,48,31,18,1607,9.5964e+09
2,1,24,1,1,2,3,0,0,52,89,21,1795,9.5964e+09
2,1,25,2,6,5,4,1,1,77,57,9,1134,9.5964e+09
2,1,26,3,8,9,7,0,0,11,47,25,1625,9.5964e+09
2,1,27,4,10,12,11,-1,1,50,30,21,1563,9.5964e+09
2,1,28,1,2,1,3,1,0,12,91,46,759,9.5964e+09
2,1,29,4,12,10,11,0,1,51,32,16,702,9.5964e+09
2,1,30,-4,12,11,10,0,0,26,51,12,2903,9.5964e+09
2,1,31,3,9,8,7,1,1,55,31,21,2371,9.5964e+09
2,1,32,4,12,10,11,0,1,43,35,8,1329,9.5964e+09
2,1,33,4,12,11,10,1,1,52,31,3,1339,9.5964e+09
2,1,34,2,5,6,4,0,0,18,84,47,901,9.5964e+09
2,1,35,3,7,8,9,1,0,9,50,33,1953,9.5964e+09
2,1,36,2,4,5,6,1,0,13,88,50,2130,9.5964e+09
2,1,37,3,9,8,7,0,0,27,54,17,3010,9.5964e+09
2,1,38,-2,6,5,4,0,0,49,82,11,1699,9.5964e+09
2,1,39,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5964e+09
2,1,40,-2,4,6,5,1,0,49,77,16,1332,9.5964e+09
2,1,41,2,4,5,6,0,0,53,86,16,2040,9.5964e+09
2,1,42,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5964e+09
2,1,43,2,6,5,4,-1,0,10,93,47,2844,9.5964e+09
2,1,44,-4,12,11,10,0,0,31,46,12,1256,9.5964e+09
2,1,45,-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.5964e+09
2,1,46,3,9,7,8,1,0,36,51,9,935,9.5964e+09
2,1,47,3,8,7,9,0,1,51,36,22,1389,9.5964e+09
2,1,48,-2,4,5,6,1,0,14,92,50,973,9.5964e+09
2,1,49,4,12,10,11,0,1,52,39,22,797,9.5964e+09
2,1,50,1,3,1,2,-1,0,2,85,49,1422,9.5964e+09
2,1,51,3,8,7,9,0,1,48,37,11,834,9.5964e+09
2,1,52,3,8,9,7,0,0,16,47,33,788,9.5964e+09
2,1,53,3,9,7,8,1,0,32,44,14,1023,9.5964e+09
2,1,54,1,2,3,1,0,0,16,87,52,675,9.5964e+09
2,1,55,1,1,3,2,1,0,50,81,10,1490,9.5964e+09
2,1,56,4,11,10,12,0,1,44,32,17,687,9.5964e+09
2,1,57,3,8,9,7,-1,0,34,52,15,1804,9.5964e+09
2,1,58,2,4,5,6,1,0,11,88,45,1736,9.5964e+09
2,1,59,-4,10,11,12,0,0,31,47,14,1284,9.5964e+09
