1,3,0,1,18,50,4.0116e+09,1,2
1,3,1,5,87,50,4.0116e+09,1,2
1,3,2,4,15,14,4.0116e+09,1,2
1,3,3,0,88,86,4.0116e+09,1,2
1,3,4,8,55,50,4.0116e+09,1,2
1,3,5,3,88,86,4.0116e+09,1,2
1,3,6,9,50,14,4.0116e+09,1,2
1,3,7,8,52,50,4.0116e+09,1,2
1,3,8,1,12,50,4.0116e+09,1,2
1,3,9,5,91,50,4.0116e+09,1,2
1,3,10,1,22,50,4.0116e+09,1,2
1,3,11,7,18,14,4.0116e+09,1,2
1,3,12,6,56,32,4.0116e+09,1,2
1,3,13,3,86,86,4.0116e+09,1,2
1,3,14,0,87,86,4.0116e+09,1,2
1,3,15,7,18,14,4.0116e+09,1,2
1,3,16,5,91,50,4.0116e+09,1,2
1,3,17,3,85,86,4.0116e+09,1,2
1,3,18,6,18,32,4.0116e+09,1,2
1,3,19,3,86,86,4.0116e+09,1,2
1,3,20,7,54,14,4.0116e+09,1,2
1,3,21,4,24,14,4.0116e+09,1,2
1,3,22,2,41,14,4.0116e+09,1,2
1,3,23,2,32,14,4.0116e+09,1,2
1,3,24,4,35,14,4.0116e+09,1,2
1,3,25,0,87,86,4.0116e+09,1,2
1,3,26,1,31,50,4.0116e+09,1,2
1,3,27,2,22,14,4.0116e+09,1,2
1,3,28,8,26,50,4.0116e+09,1,2
1,3,29,4,50,14,4.0116e+09,1,2
1,3,30,0,87,86,4.0116e+09,1,2
1,3,31,9,39,14,4.0116e+09,1,2
1,3,32,6,25,32,4.0116e+09,1,2
1,3,33,7,29,14,4.0116e+09,1,2
1,3,34,9,33,14,4.0116e+09,1,2
1,3,35,2,39,14,4.0116e+09,1,2
1,3,36,5,77,50,4.0116e+09,1,2
1,3,37,8,29,50,4.0116e+09,1,2
1,3,38,6,34,32,4.0116e+09,1,2
1,3,39,9,39,14,4.0116e+09,1,2
2,3,0,1,19,50,1.2381e+09,1,2
2,3,1,7,23,14,1.2381e+09,1,2
2,3,2,9,29,14,1.2381e+09,1,2
2,3,3,2,17,14,1.2381e+09,1,2
2,3,4,4,22,14,1.2381e+09,1,2
2,3,5,2,29,14,1.2381e+09,1,2
2,3,6,6,7,32,1.2381e+09,1,2
2,3,7,0,89,86,1.2381e+09,1,2
2,3,8,1,11,50,1.2381e+09,1,2
2,3,9,4,20,14,1.2381e+09,1,2
2,3,10,0,90,86,1.2381e+09,1,2
2,3,11,9,28,14,1.2381e+09,1,2
2,3,12,3,90,86,1.2381e+09,1,2
2,3,13,4,19,14,1.2381e+09,1,2
2,3,14,3,90,86,1.2381e+09,1,2
2,3,15,8,89,50,1.2381e+09,1,2
2,3,16,2,18,14,1.2381e+09,1,2
2,3,17,3,90,86,1.2381e+09,1,2
2,3,18,1,16,50,1.2381e+09,1,2
2,3,19,7,20,14,1.2381e+09,1,2
2,3,20,5,50,50,1.2381e+09,1,2
2,3,21,8,80,50,1.2381e+09,1,2
2,3,22,6,10,32,1.2381e+09,1,2
2,3,23,7,12,14,1.2381e+09,1,2
2,3,24,3,90,86,1.2381e+09,1,2
2,3,25,0,90,86,1.2381e+09,1,2
2,3,26,8,90,50,1.2381e+09,1,2
2,3,27,9,20,14,1.2381e+09,1,2
2,3,28,7,18,14,1.2381e+09,1,2
2,3,29,8,90,50,1.2381e+09,1,2
2,3,30,5,50,50,1.2381e+09,1,2
2,3,31,6,15,32,1.2381e+09,1,2
2,3,32,2,12,14,1.2381e+09,1,2
2,3,33,5,50,50,1.2381e+09,1,2
2,3,34,5,50,50,1.2381e+09,1,2
2,3,35,1,12,50,1.2381e+09,1,2
2,3,36,4,10,14,1.2381e+09,1,2
2,3,37,6,11,32,1.2381e+09,1,2
2,3,38,0,90,86,1.2381e+09,1,2
2,3,39,9,16,14,1.2381e+09,1,2
3,3,0,0,85,86,3.5142e+09,1,2
3,3,1,4,41,14,3.5142e+09,1,2
3,3,2,8,38,50,3.5142e+09,1,2
3,3,3,1,18,50,3.5142e+09,1,2
3,3,4,2,15,14,3.5142e+09,1,2
3,3,5,2,15,14,3.5142e+09,1,2
3,3,6,7,26,14,3.5142e+09,1,2
3,3,7,8,40,50,3.5142e+09,1,2
3,3,8,4,59,14,3.5142e+09,1,2
3,3,9,2,14,14,3.5142e+09,1,2
3,3,10,1,30,50,3.5142e+09,1,2
3,3,11,1,32,50,3.5142e+09,1,2
3,3,12,7,30,14,3.5142e+09,1,2
3,3,13,3,86,86,3.5142e+09,1,2
3,3,14,0,89,86,3.5142e+09,1,2
3,3,15,6,34,32,3.5142e+09,1,2
3,3,16,0,45,86,3.5142e+09,1,2
3,3,17,0,51,86,3.5142e+09,1,2
3,3,18,5,39,50,3.5142e+09,1,2
3,3,19,1,16,50,3.5142e+09,1,2
3,3,20,3,88,86,3.5142e+09,1,2
3,3,21,6,32,32,3.5142e+09,1,2
3,3,22,9,36,14,3.5142e+09,1,2
3,3,23,3,92,86,3.5142e+09,1,2
3,3,24,5,62,50,3.5142e+09,1,2
3,3,25,6,24,32,3.5142e+09,1,2
3,3,26,5,67,50,3.5142e+09,1,2
3,3,27,8,61,50,3.5142e+09,1,2
3,3,28,4,21,14,3.5142e+09,1,2
3,3,29,5,59,50,3.5142e+09,1,2
3,3,30,9,37,14,3.5142e+09,1,2
3,3,31,8,69,50,3.5142e+09,1,2
3,3,32,6,39,32,3.5142e+09,1,2
3,3,33,7,45,14,3.5142e+09,1,2
3,3,34,3,89,86,3.5142e+09,1,2
3,3,35,4,18,14,3.5142e+09,1,2
